"","v Afghanistan","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"5683",46,29,44,34,36,1,35,31,8,55,9,46,31,23,51
"5684",47,24,32,33,26,1,31,28,8,58,10,49,33,25,48
"5685",51,32,37,23,40,1,31,32,11,45,9,38,34,17,56
"5686",53,37,38,30,40,7,29,32,8,57,9,51,33,23,52
"5687",46,31,40,34,31,6,27,30,9,50,9,43,34,22,53
"5688",44,39,34,30,37,1,29,29,5,46,9,35,35,23,57
"5689",48,29,29,28,31,1,30,34,7,48,9,29,28,20,45
"5690",50,20,38,35,35,1,35,29,9,54,12,45,32,20,64
"5691",47,26,44,36,39,9,31,34,9,52,8,31,28,20,53
"5692",51,38,51,25,31,3,34,28,9,51,11,44,33,22,51
"5693",46,38,41,26,30,9,33,30,12,46,12,44,31,25,58
"5694",50,35,39,32,35,1,25,27,8,51,9,38,31,21,52
"5695",49,47,43,33,35,8,35,32,8,47,9,42,31,24,58
"5696",40,19,37,30,42,4,33,35,8,55,9,38,30,21,52
"5697",46,29,38,26,30,7,30,35,7,54,14,45,30,19,57
"5698",45,31,40,35,30,1,31,27,5,49,12,37,30,23,48
"5699",49,27,33,32,39,1,35,31,8,49,16,38,29,21,54
"5700",54,38,44,27,26,4,30,36,9,43,11,47,25,22,59
"5701",44,38,38,33,45,5,31,33,6,53,9,41,33,21,61
"5702",51,30,44,29,35,6,34,32,9,59,11,33,31,23,48
"5703",48,35,31,30,34,3,32,30,8,48,9,39,28,20,55
"5704",45,46,29,29,29,6,31,29,8,48,9,29,31,20,56
"5705",58,42,35,31,35,3,28,28,11,48,12,43,32,19,62
"5706",56,24,35,33,31,2,27,37,9,52,9,52,33,23,58
"5707",47,31,40,30,41,1,30,24,9,45,12,30,29,22,53
"5708",47,30,31,27,31,2,29,34,11,53,10,40,34,18,52
"5709",58,27,28,30,32,1,31,28,9,52,11,45,34,20,54
"5710",49,42,31,32,38,10,32,29,8,45,11,40,33,20,52
"5711",50,27,32,32,40,4,30,37,8,46,13,33,34,23,56
"5712",45,37,38,34,28,3,30,28,7,54,8,43,33,24,55
"5713",39,33,28,32,37,1,32,28,9,60,8,44,29,20,58
"5714",44,38,43,36,40,3,31,29,9,53,12,42,33,25,57
"5715",47,32,36,32,34,1,27,33,8,52,12,41,32,21,55
"5716",41,34,31,30,36,1,30,32,11,43,9,44,35,23,53
"5717",45,39,35,32,42,6,34,35,8,54,8,38,31,21,52
"5718",45,41,36,37,45,1,29,28,6,62,12,37,31,18,46
"5719",45,29,35,28,34,1,30,35,6,53,8,39,28,20,55
"5720",46,43,28,29,30,5,32,28,8,46,11,46,31,19,54
"5721",42,31,33,28,40,2,32,28,9,46,16,36,30,23,52
"5722",46,32,35,31,23,4,30,33,10,46,10,42,28,22,57
"5723",51,32,34,29,27,10,31,31,9,54,11,43,37,23,49
"5724",51,38,36,32,33,4,29,28,12,55,11,33,34,21,55
"5725",52,33,41,32,30,1,30,31,9,56,10,39,36,22,52
"5726",43,31,50,28,33,2,29,27,9,59,10,42,33,24,50
"5727",45,26,36,34,36,1,30,29,10,48,12,46,31,21,54
"5728",43,19,33,29,31,2,27,38,8,50,11,43,34,26,60
"5729",52,31,40,36,35,8,32,28,6,59,12,38,32,24,59
"5730",53,33,49,26,34,1,29,33,9,49,10,40,35,24,57
"5731",41,34,36,32,27,4,26,25,7,55,13,34,30,23,62
"5732",53,25,43,26,30,2,33,34,8,49,13,44,31,23,57
"5733",45,41,38,29,41,2,32,30,7,54,10,47,36,25,56
"5734",47,37,41,33,44,2,31,36,10,46,10,36,28,27,53
"5735",52,39,39,31,30,1,30,29,10,59,11,49,25,26,47
"5736",48,30,29,32,30,2,34,34,8,54,13,34,38,19,51
"5737",48,29,48,39,33,1,29,33,7,53,12,39,28,21,57
"5738",49,29,45,35,31,2,31,29,6,39,12,39,37,22,50
"5739",40,31,30,32,27,1,31,31,7,55,8,35,28,21,54
"5740",47,37,39,33,34,1,29,30,8,60,8,34,40,21,54
"5741",45,27,41,29,37,1,36,33,7,55,8,33,27,19,53
"5742",51,30,38,26,34,3,29,32,8,55,13,38,35,19,53
"5743",52,24,34,30,34,1,33,33,9,51,14,38,27,23,52
"5744",49,28,35,34,27,10,29,31,6,53,11,35,32,25,53
"5745",47,24,41,31,38,1,30,28,6,54,12,41,35,21,52
"5746",50,30,30,32,28,5,35,34,8,53,8,38,32,24,56
"5747",44,32,43,31,44,4,39,33,8,50,9,38,32,22,50
"5748",50,32,35,26,35,1,27,26,8,60,10,43,33,27,49
"5749",50,38,39,37,40,6,32,27,7,52,10,39,32,22,53
"5750",51,43,33,29,32,1,35,28,7,62,12,42,38,27,55
"5751",44,25,37,30,31,1,26,25,9,55,11,39,29,21,58
"5752",48,26,44,36,34,3,29,28,9,53,12,38,26,23,50
"5753",48,34,32,32,34,1,27,31,9,61,9,60,32,23,47
"5754",43,38,31,33,31,1,33,29,6,50,10,39,31,28,57
"5755",45,27,31,29,32,2,31,39,8,60,8,38,36,23,52
"5756",47,39,47,34,25,1,38,34,8,60,13,36,27,30,57
"5757",50,34,36,32,35,3,30,33,10,52,9,37,35,21,56
"5758",46,36,34,31,29,1,32,31,8,62,14,29,41,17,59
"5759",50,22,32,33,29,4,33,34,10,59,16,46,30,19,52
"5760",52,31,43,30,38,1,28,30,10,48,9,40,33,22,53
"5761",42,36,35,26,38,1,31,30,8,42,9,40,29,23,55
"5762",46,29,32,33,37,4,31,32,7,46,8,38,32,24,54
"5763",57,36,37,29,35,1,35,30,8,61,10,48,34,18,52
"5764",40,24,34,29,33,1,30,31,8,62,12,47,34,22,53
"5765",47,30,40,32,30,1,33,32,11,45,13,43,29,19,55
"5766",46,33,38,32,41,2,28,30,10,52,10,58,31,17,50
"5767",49,34,44,28,31,1,30,33,7,50,11,44,27,20,56
"5768",44,27,41,26,26,2,29,25,8,55,14,47,35,20,56
"5769",53,24,40,28,36,1,32,35,8,50,11,38,28,25,48
"5770",48,34,33,27,32,4,30,32,9,55,10,47,33,16,56
"5771",45,37,38,30,28,1,32,32,8,56,14,41,32,23,57
"5772",45,33,36,36,27,1,33,30,5,54,11,45,33,22,49
"5773",48,30,30,31,30,1,34,34,7,50,8,44,27,24,56
"5774",44,29,47,31,33,1,30,31,12,58,9,39,33,20,53
"5775",50,34,46,26,37,3,28,34,8,49,12,49,35,25,62
"5776",45,37,39,32,38,8,36,35,10,53,8,40,36,18,54
"5777",50,25,39,34,28,3,33,32,11,51,10,37,26,24,59
"5778",46,29,32,37,35,2,26,29,11,55,9,46,34,19,49
"5779",46,19,38,26,27,4,29,34,9,56,10,48,33,23,51
"5780",48,37,53,33,40,7,29,33,9,59,11,43,31,17,55
"5781",45,30,44,33,38,4,34,33,6,53,9,36,28,18,53
"5782",40,27,39,33,39,2,32,28,9,58,15,38,34,18,54
"5783",51,25,48,28,25,2,34,32,9,54,9,41,32,21,52
"5784",48,39,46,31,39,1,32,26,9,52,11,40,28,25,47
"5785",47,37,33,34,32,4,26,32,12,54,13,51,31,19,45
"5786",52,31,34,32,36,1,32,30,9,56,10,35,29,23,53
"5787",44,46,35,30,34,1,31,25,8,60,12,42,28,26,59
"5788",43,46,38,33,36,6,25,33,7,54,11,37,34,24,49
"5789",48,31,43,35,42,2,33,28,11,57,12,52,40,23,58
"5790",50,38,38,29,30,8,33,31,7,53,8,47,37,19,47
"5791",44,41,44,29,46,2,27,30,9,55,10,33,36,19,57
"5792",48,35,47,31,34,3,34,34,9,60,11,37,35,24,53
"5793",50,32,37,35,33,1,33,34,12,61,14,48,34,22,56
"5794",49,31,43,29,30,3,30,30,8,46,10,44,38,19,54
"5795",47,27,38,37,27,1,32,24,9,50,10,39,30,21,55
"5796",42,35,37,30,30,1,33,34,7,49,14,41,31,17,52
"5797",49,38,33,28,41,1,32,32,10,53,12,39,29,22,49
"5798",52,39,36,27,29,6,30,28,7,56,10,36,31,23,49
"5799",51,29,35,33,33,1,34,37,10,50,12,49,31,26,44
"5800",50,33,39,36,38,2,30,30,12,57,11,46,28,23,55
"5801",42,30,37,32,35,3,30,32,8,59,11,36,35,23,52
"5802",41,40,34,36,32,1,27,29,7,54,12,34,27,22,53
"5803",49,32,34,37,28,1,32,33,5,51,10,34,28,22,56
"5804",42,23,38,31,38,5,24,35,9,53,11,32,33,21,62
"5805",44,37,31,30,36,5,43,29,8,54,10,54,34,18,54
"5806",51,35,36,37,32,1,30,37,9,55,11,43,30,24,52
"5807",51,31,29,35,33,1,28,31,7,55,10,46,27,22,55
"5808",54,32,31,33,32,5,25,30,10,53,10,41,27,26,49
"5809",50,25,42,34,37,1,36,30,8,50,10,39,35,21,61
"5810",41,43,39,32,43,2,34,33,8,52,12,39,33,23,53
"5811",49,25,40,26,35,1,27,30,11,53,10,31,33,20,55
"5812",51,34,47,27,33,1,24,32,8,55,15,34,35,21,55
"5813",48,30,47,26,31,7,40,32,5,52,13,44,27,22,53
"5814",39,20,31,27,30,4,32,31,7,53,9,43,35,16,53
"5815",53,33,39,36,33,1,28,31,6,50,14,39,28,17,55
"5816",45,28,37,23,30,1,36,28,7,58,8,42,25,23,59
"5817",49,30,41,29,37,1,33,33,8,49,12,37,32,19,56
"5818",53,32,36,32,34,1,32,27,10,58,12,39,30,27,52
"5819",41,36,40,24,38,1,28,27,8,53,11,42,31,26,47
"5820",55,32,44,33,34,1,26,31,9,60,9,48,33,24,60
"5821",45,29,29,32,35,2,33,35,9,61,13,45,28,21,49
"5822",47,28,36,31,28,2,31,37,13,60,9,49,31,25,51
"5823",45,32,42,33,33,1,35,32,10,53,9,36,37,24,57
"5824",55,26,35,31,43,1,32,35,7,46,12,34,32,25,56
"5825",46,32,33,35,39,3,28,30,11,58,12,42,24,24,50
"5826",49,33,40,28,33,1,35,31,9,52,11,39,35,20,63
"5827",49,34,42,27,35,1,27,33,9,49,11,45,28,26,57
"5828",43,25,47,32,25,3,34,34,8,54,12,50,31,24,51
"5829",47,30,39,29,32,1,32,27,9,50,13,35,32,18,56
"5830",48,41,36,32,39,2,31,24,9,50,11,39,29,22,58
"5831",45,32,45,35,39,6,31,28,11,57,8,44,31,21,52
"5832",46,41,35,35,44,1,34,29,7,55,12,39,36,19,58
"5833",52,42,43,30,39,1,31,31,8,45,12,41,30,21,53
"5834",49,26,32,36,31,7,30,32,8,54,11,32,29,22,51
"5835",50,38,47,31,41,1,28,36,6,55,14,48,31,19,51
"5836",48,36,39,31,39,2,33,35,7,58,11,52,29,18,47
"5837",46,29,40,28,36,13,30,31,8,57,13,37,28,17,65
"5838",43,27,37,32,42,3,29,31,7,55,10,44,35,18,49
"5839",52,28,41,31,29,4,30,34,8,51,11,43,32,23,51
"5840",48,31,53,33,45,6,30,32,7,47,10,37,34,20,64
"5841",43,36,40,25,30,4,31,36,13,57,9,43,37,23,47
"5842",45,34,36,30,41,1,33,36,8,47,11,42,33,21,52
"5843",48,41,29,36,27,1,32,29,9,52,12,36,35,19,56
"5844",41,27,36,27,42,4,30,25,12,62,12,40,36,22,49
"5845",47,41,43,34,31,3,30,30,9,49,13,37,29,22,50
"5846",49,37,34,28,30,4,33,30,9,48,12,41,33,23,56
"5847",48,28,38,31,33,3,32,38,6,47,13,43,29,19,50
"5848",45,30,35,29,37,1,32,36,7,50,10,37,25,22,54
"5849",45,28,39,34,47,2,25,32,8,50,10,41,30,19,59
"5850",44,31,35,28,40,5,32,32,8,50,11,32,26,21,46
"5851",50,26,35,32,39,2,30,32,8,57,10,36,30,22,59
"5852",54,35,48,33,32,1,31,30,7,54,11,41,31,18,52
"5853",51,36,40,33,40,2,33,27,8,53,10,42,31,20,56
"5854",48,32,39,38,31,1,33,35,8,62,12,47,29,25,57
"5855",49,43,39,33,34,2,37,31,7,61,10,59,31,18,50
"5856",49,28,39,28,35,1,29,31,10,56,10,40,31,20,60
"5857",43,42,44,33,36,1,35,32,10,53,10,38,28,18,54
"5858",52,35,31,35,40,3,32,29,11,65,10,46,36,23,53
"5859",53,39,41,27,26,2,34,25,9,54,12,45,28,23,56
"5860",46,28,38,30,33,1,35,31,8,48,13,41,28,26,53
"5861",43,35,43,29,24,9,37,33,10,54,13,38,36,20,52
"5862",54,29,38,31,32,1,30,28,9,50,9,37,30,21,48
"5863",50,38,26,28,30,6,29,33,7,52,10,51,34,22,51
"5864",44,24,32,34,27,1,30,28,7,53,9,38,32,17,53
"5865",44,35,40,36,26,2,33,30,11,57,11,45,35,24,58
"5866",49,23,43,32,35,1,35,27,8,49,9,40,37,21,52
"5867",44,29,33,29,30,3,35,29,8,57,9,46,33,17,45
"5868",49,38,37,30,44,1,27,27,8,62,11,42,34,23,54
"5869",44,24,38,31,32,1,34,31,10,45,10,43,32,22,50
"5870",42,23,34,31,31,1,34,30,10,49,10,42,30,20,62
"5871",50,26,36,32,39,1,30,32,8,56,8,37,41,25,53
"5872",50,40,37,32,34,3,28,36,12,53,13,34,35,23,63
"5873",51,33,38,29,31,4,32,27,8,56,13,37,29,24,50
"5874",51,26,33,29,38,1,31,33,7,58,11,44,31,24,45
"5875",50,35,39,31,27,1,27,33,8,54,10,36,30,27,59
"5876",53,32,37,26,35,1,33,28,7,55,11,54,31,21,56
"5877",49,33,40,30,21,2,31,35,6,52,14,40,36,21,51
"5878",52,25,39,34,28,1,32,33,12,51,11,43,31,20,60
"5879",49,30,31,30,44,3,38,27,9,49,10,38,27,21,48
"5880",50,34,40,32,35,1,29,34,8,55,10,41,27,16,55
"5881",44,38,40,32,39,5,31,30,14,58,13,36,28,21,47
"5882",45,28,48,29,29,6,33,32,8,52,11,37,31,26,59
"5883",43,26,34,31,38,1,28,30,8,53,12,35,32,27,52
"5884",44,32,41,25,38,1,31,27,10,57,10,36,30,19,54
"5885",49,31,31,32,38,2,29,32,9,50,11,40,28,20,50
"5886",41,32,37,31,36,2,29,32,9,53,10,48,32,22,57
"5887",49,30,33,38,41,1,31,31,10,52,10,51,33,21,52
"5888",43,36,36,32,29,1,33,33,13,56,13,44,35,24,51
"5889",46,27,44,29,39,1,34,33,9,46,6,43,26,26,51
"5890",49,35,29,31,42,1,30,28,8,53,6,41,34,20,59
"5891",52,34,40,30,31,3,25,29,11,57,9,46,30,25,54
"5892",43,38,34,33,38,2,29,30,7,60,12,39,39,19,48
"5893",50,29,41,32,34,5,30,35,10,54,12,42,34,20,50
"5894",47,34,36,35,33,1,30,32,9,61,12,38,33,21,47
"5895",51,32,35,33,30,1,37,31,8,54,8,40,34,19,60
"5896",45,25,38,33,29,1,36,30,12,58,9,42,33,18,58
"5897",44,25,41,26,27,4,35,32,10,60,12,46,32,28,52
"5898",53,34,35,33,33,2,33,24,10,46,11,39,33,22,56
"5899",44,33,44,31,34,2,31,29,8,55,15,41,30,23,50
"5900",59,34,41,30,30,1,34,38,7,54,13,38,32,26,52
"5901",48,21,38,32,29,2,35,31,9,48,9,48,37,23,50
"5902",54,31,43,29,26,1,36,31,8,50,12,48,31,18,56
"5903",46,31,41,29,27,4,30,33,6,46,10,42,29,26,47
"5904",48,41,41,30,31,2,32,33,7,52,11,43,31,23,48
"5905",46,22,37,34,29,2,33,33,9,45,14,40,32,17,56
"5906",44,32,31,34,41,2,34,32,11,48,10,41,31,25,57
"5907",53,26,36,29,37,3,32,35,10,64,9,41,29,25,56
"5908",44,30,37,29,36,3,33,26,9,53,10,51,32,18,51
"5909",51,27,26,28,28,3,31,31,7,59,12,44,30,22,54
"5910",42,32,42,23,37,1,31,30,9,49,10,44,28,21,57
"5911",47,25,48,28,35,2,27,32,12,55,12,38,34,21,58
"5912",49,36,41,33,39,2,35,25,13,50,9,38,37,18,51
"5913",54,32,28,29,29,3,29,32,10,49,7,52,32,26,52
"5914",49,31,35,33,37,3,27,29,10,52,10,34,31,24,57
"5915",43,36,33,24,28,4,33,35,8,56,11,32,31,23,55
"5916",44,28,37,27,33,1,31,31,10,53,10,38,36,20,60
"5917",48,30,43,29,28,14,33,27,9,56,13,30,35,21,46
"5918",50,34,32,27,32,1,36,34,7,59,13,40,28,18,54
"5919",49,25,40,28,30,3,37,30,7,55,7,34,28,23,59
"5920",48,38,45,32,35,7,32,31,9,57,12,35,29,21,57
"5921",44,38,24,32,42,3,27,27,10,55,9,43,31,22,56
"5922",43,35,36,28,35,1,31,31,9,58,10,38,33,20,56
"5923",41,29,36,32,34,1,32,29,8,59,10,41,31,22,57
"5924",49,30,29,28,38,1,37,31,9,52,10,42,27,26,50
"5925",55,25,44,32,41,1,34,26,9,54,9,37,32,21,56
"5926",43,44,43,28,36,1,32,34,7,48,15,33,30,26,49
"5927",45,34,33,28,31,1,38,39,7,50,12,46,29,15,52
"5928",52,30,37,36,33,1,30,27,7,55,13,52,27,21,55
"5929",46,23,46,30,30,1,32,28,6,51,10,42,34,23,55
"5930",50,29,36,32,27,1,34,29,10,50,10,45,26,22,58
"5931",51,30,35,34,50,2,25,30,12,57,11,32,35,26,58
"5932",41,35,28,34,47,6,32,28,8,47,13,42,28,20,54
"5933",56,26,38,35,31,3,31,28,9,47,9,35,30,25,48
"5934",52,31,33,33,33,1,30,31,9,55,10,32,37,20,59
"5935",48,33,43,34,32,1,34,32,9,54,8,43,32,24,56
"5936",42,21,34,26,23,2,29,34,10,45,12,43,31,24,55
"5937",46,35,37,31,30,2,38,29,9,53,9,44,33,21,53
"5938",50,26,38,29,33,4,27,33,10,49,13,37,34,22,54
"5939",44,34,38,32,28,1,36,36,8,55,10,41,30,18,56
"5940",49,26,39,35,30,1,28,34,7,50,11,46,23,23,59
"5941",56,26,40,35,26,5,36,31,7,45,10,46,31,20,54
"5942",44,33,46,29,27,2,36,31,7,53,9,41,29,18,54
"5943",55,41,37,35,36,1,28,35,9,53,12,36,29,17,55
"5944",40,32,39,35,35,6,30,33,9,54,11,32,30,22,48
"5945",48,29,48,29,34,1,31,28,11,52,9,37,31,24,53
"5946",47,26,41,26,33,1,27,30,7,55,9,44,30,21,52
"5947",43,34,36,34,32,1,32,36,9,58,10,32,32,23,48
"5948",49,26,35,29,27,1,26,36,9,54,11,44,34,22,53
"5949",50,34,42,32,36,1,38,28,9,47,14,38,29,22,66
"5950",54,25,39,30,33,3,35,34,7,61,7,40,34,21,53
"5951",40,31,44,30,30,3,30,31,7,57,13,43,32,25,50
"5952",43,31,34,32,38,4,38,30,10,45,14,44,34,26,47
"5953",44,32,37,28,35,1,37,32,6,52,15,39,30,26,55
"5954",53,30,28,31,35,5,26,29,9,52,11,46,30,21,52
"5955",42,23,41,30,35,1,34,35,9,52,10,41,34,25,57
"5956",51,30,32,36,34,1,32,31,8,51,16,35,32,29,51
"5957",46,32,35,30,44,3,35,36,8,45,10,47,28,23,52
"5958",46,53,39,32,36,1,28,29,10,50,10,36,31,19,57
"5959",43,36,33,32,32,4,27,32,5,51,8,34,35,19,60
"5960",52,32,33,29,29,2,34,35,8,56,11,37,32,28,56
"5961",44,40,36,32,33,2,30,33,7,46,10,36,30,26,56
"5962",51,36,43,27,29,17,30,29,7,51,11,43,29,26,48
"5963",47,37,50,31,31,4,32,30,10,56,13,44,33,21,57
"5964",50,43,37,29,32,2,35,30,6,48,8,47,30,21,56
"5965",41,36,44,28,34,3,33,36,7,55,10,48,31,22,56
"5966",44,45,37,29,30,2,33,29,9,48,9,41,34,24,57
"5967",51,28,42,26,36,2,33,35,12,52,8,35,29,19,58
"5968",42,31,32,34,31,6,29,27,9,57,14,44,28,18,52
"5969",50,31,53,30,34,1,30,27,6,54,12,45,28,21,53
"5970",46,32,39,34,36,4,25,32,10,51,11,38,29,20,52
"5971",50,30,36,35,31,4,33,36,8,51,10,50,30,18,49
"5972",49,34,35,27,29,4,33,30,10,54,11,39,34,24,51
"5973",46,35,42,29,41,2,28,30,9,51,12,39,41,23,49
"5974",51,35,43,41,31,1,33,32,9,57,11,41,37,25,56
"5975",51,24,37,30,41,3,27,34,9,53,11,44,31,22,53
"5976",46,36,30,29,43,1,28,34,7,49,10,48,29,18,49
"5977",47,33,31,28,28,2,35,32,9,56,7,47,24,23,50
"5978",41,32,40,29,35,2,35,36,9,56,12,39,33,18,56
"5979",46,36,34,30,38,3,25,38,9,52,12,38,30,23,47
"5980",41,31,28,31,41,1,28,32,10,56,11,36,37,25,49
"5981",46,33,34,36,34,3,31,29,9,59,11,41,32,22,52
"5982",43,30,39,33,40,1,31,36,10,50,9,38,31,23,57
"5983",54,24,34,28,30,2,29,28,8,53,12,53,33,20,56
"5984",57,24,34,34,35,9,33,29,7,62,12,45,32,24,50
"5985",52,26,33,32,34,1,35,26,9,49,9,37,27,26,48
"5986",51,28,41,37,37,1,32,35,9,58,9,41,34,24,50
"5987",41,27,34,29,31,1,27,26,9,49,8,40,35,21,53
"5988",47,32,31,33,27,4,36,38,9,57,8,45,31,23,47
"5989",49,28,32,31,31,1,28,31,8,52,16,41,33,20,52
"5990",45,25,48,33,41,6,32,25,8,60,12,39,28,22,50
"5991",53,31,28,30,33,4,27,27,8,54,11,39,31,23,49
"5992",57,21,34,31,33,1,40,31,10,54,11,40,37,26,57
"5993",45,34,35,29,37,1,27,28,10,45,13,44,29,23,56
"5994",47,32,49,28,29,1,34,28,9,52,9,42,35,20,59
"5995",45,39,33,30,49,4,29,31,7,53,11,46,38,25,59
"5996",45,34,41,32,27,1,28,31,9,51,10,41,33,23,44
"5997",46,29,43,33,33,2,28,31,10,54,10,46,36,26,62
"5998",46,39,44,28,30,4,35,31,11,50,18,43,29,21,61
"5999",55,34,35,28,37,2,29,35,8,60,13,40,25,20,47
"6000",55,33,43,29,34,14,27,32,10,50,10,34,33,23,55
"6001",52,22,46,39,33,3,35,31,7,61,13,30,32,19,48
"6002",40,34,30,33,30,4,33,30,9,50,8,47,28,21,58
"6003",47,32,39,29,32,1,35,35,6,53,12,33,34,23,57
"6004",45,37,39,32,42,1,30,29,9,45,11,49,30,19,59
"6005",55,28,29,32,39,5,33,31,9,53,9,39,30,19,55
"6006",44,31,44,35,41,5,34,28,7,52,12,43,33,23,58
"6007",51,35,38,33,39,1,30,29,7,51,9,41,36,21,59
"6008",46,50,33,32,26,2,32,33,9,52,8,38,32,23,55
"6009",44,31,34,35,34,1,33,31,7,61,13,39,22,21,51
"6010",47,43,37,32,29,2,31,28,7,58,10,47,28,26,59
"6011",54,23,43,32,32,2,34,27,10,53,13,42,34,21,50
"6012",49,35,40,33,37,3,29,37,8,59,10,44,32,22,50
"6013",54,38,42,30,40,1,31,30,7,55,11,44,31,20,61
"6014",53,26,41,27,34,3,31,31,9,51,9,37,35,28,50
"6015",51,25,47,32,34,4,34,27,11,57,10,48,30,20,48
"6016",48,27,42,33,34,1,28,38,11,54,9,54,34,25,58
"6017",49,26,36,33,31,2,34,30,10,55,10,43,30,21,56
"6018",48,40,37,38,42,5,33,30,9,48,10,35,33,20,48
"6019",52,31,45,29,31,3,31,26,8,46,12,40,31,22,61
"6020",44,29,26,30,37,4,28,27,7,53,11,37,30,20,51
"6021",52,30,40,30,39,1,33,37,10,54,10,37,28,24,57
"6022",46,30,41,31,29,4,36,30,10,58,12,40,36,20,54
"6023",47,44,39,33,43,2,28,31,8,58,14,34,26,20,62
"6024",53,26,42,37,35,1,37,32,9,52,13,44,27,19,54
"6025",53,31,35,27,47,5,27,30,12,52,13,39,37,17,57
"6026",52,29,39,38,40,2,28,29,12,53,9,37,32,20,54
"6027",44,36,38,28,36,2,28,36,11,58,11,38,35,20,51
"6028",59,32,36,35,36,2,32,27,7,54,10,43,29,25,60
"6029",50,43,34,33,24,1,33,35,12,53,9,44,33,24,52
"6030",51,39,37,27,28,4,30,36,9,47,11,50,24,31,53
"6031",48,41,34,38,35,3,29,35,9,45,12,40,35,18,48
"6032",46,29,30,25,31,5,26,31,9,50,10,36,32,24,60
"6033",41,26,39,40,31,6,30,35,11,53,14,42,33,25,53
"6034",45,30,49,32,29,1,30,39,7,56,10,45,29,20,61
"6035",43,31,42,34,34,1,26,27,10,53,10,41,31,21,51
"6036",43,29,48,35,38,2,35,33,9,53,11,45,31,21,57
"6037",46,29,37,27,39,1,29,35,6,54,10,47,28,31,50
"6038",46,27,38,29,36,3,33,34,9,55,10,42,33,21,48
"6039",50,31,40,31,34,1,32,33,9,50,13,34,33,27,47
"6040",44,44,42,33,28,1,29,30,5,58,12,43,28,23,55
"6041",44,31,31,30,29,1,34,31,10,48,13,49,34,20,49
"6042",53,24,46,34,35,3,38,34,7,52,10,40,32,19,55
"6043",42,26,30,35,34,3,27,31,7,60,8,40,30,22,46
"6044",49,39,43,31,47,1,32,27,9,51,11,43,33,24,49
"6045",47,44,43,28,36,3,28,31,9,53,14,39,31,20,50
"6046",49,31,38,26,30,1,30,29,9,52,9,41,31,23,57
"6047",48,32,35,32,34,4,29,32,11,55,8,41,27,19,57
"6048",46,40,35,33,26,4,33,27,9,49,15,45,27,21,58
"6049",53,25,30,28,35,5,32,36,8,54,10,47,30,23,52
"6050",48,34,38,32,34,2,28,33,8,47,13,42,27,26,55
"6051",49,28,27,29,34,1,37,31,9,58,14,43,35,23,48
"6052",46,24,40,27,37,1,32,31,7,52,8,36,28,22,54
"6053",46,39,43,38,34,1,30,28,8,49,10,54,31,20,52
"6054",46,31,40,25,33,1,36,32,8,53,11,48,28,16,57
"6055",52,32,30,29,36,2,37,33,6,49,11,41,30,21,53
"6056",50,39,44,27,39,1,28,30,7,49,9,44,28,19,50
"6057",42,31,46,35,33,7,32,32,10,51,12,39,30,24,55
"6058",49,40,45,34,41,1,31,30,11,52,9,45,41,19,53
"6059",50,36,33,31,35,1,36,31,10,48,10,35,34,23,52
"6060",46,35,39,35,41,1,40,29,9,49,8,45,35,24,53
"6061",40,36,47,29,33,1,34,30,9,52,12,47,36,20,59
"6062",54,22,37,28,37,1,28,29,7,62,10,41,31,21,41
"6063",52,27,40,32,30,5,30,34,10,58,9,43,36,24,55
"6064",50,29,31,29,37,2,35,36,8,53,11,49,29,24,53
"6065",45,26,34,28,32,1,34,38,10,49,13,41,33,25,51
"6066",44,44,41,31,32,1,33,33,9,50,8,42,32,22,59
"6067",54,30,38,26,38,3,30,30,9,59,10,41,30,22,50
"6068",47,33,31,37,39,1,34,33,6,54,15,38,26,19,54
"6069",46,31,37,33,43,1,31,27,10,61,10,29,31,27,52
"6070",53,22,36,36,36,1,31,30,8,49,14,37,32,22,53
"6071",44,27,37,35,33,1,27,31,7,54,10,37,32,16,49
"6072",52,30,31,26,29,8,32,27,8,54,15,42,36,21,52
"6073",49,27,44,32,31,1,33,35,8,50,9,38,29,19,50
"6074",51,39,38,23,32,5,29,29,9,48,9,45,34,20,49
"6075",57,30,38,32,44,1,35,31,6,53,10,37,33,22,58
"6076",47,36,35,32,30,6,24,30,10,46,9,46,26,24,54
"6077",52,29,34,30,35,6,29,31,14,50,12,38,26,21,49
"6078",54,35,32,36,30,8,33,28,8,49,14,43,28,17,46
"6079",45,38,37,29,32,3,32,29,9,50,11,41,32,20,50
"6080",52,42,34,32,39,1,30,37,10,55,11,36,37,23,57
"6081",45,39,38,33,40,1,34,30,14,45,10,42,35,26,55
"6082",47,25,33,35,34,4,32,28,11,53,10,40,28,20,54
"6083",51,33,41,36,29,4,35,28,7,51,11,43,29,19,47
"6084",48,29,29,33,34,2,32,28,9,45,13,39,31,19,54
"6085",47,25,38,29,31,3,29,37,8,53,13,44,28,26,55
"6086",52,24,42,38,38,2,29,29,8,54,11,48,29,18,48
"6087",45,33,34,34,37,1,28,28,9,52,11,39,32,22,49
"6088",49,31,41,25,36,1,30,38,9,57,12,39,34,22,57
"6089",49,34,45,37,26,3,31,28,7,49,8,48,29,23,56
"6090",40,30,31,31,49,2,39,32,7,56,14,52,28,16,56
